0,1,2,3,4,5,6,7,8,9,10,TextoStemmed
1589.2,indução#NOUN,indução,NOUN,,,1589.0,Type=Derivation,,{},,induç
1590.0,inexistir#VERB,inexistir,VERB,,,,,,{},,inexist
1590.1,inexistência#NOUN,inexistência,NOUN,,,1590.0,Type=Derivation,,{},,inexist
1591.0,infantilizar#VERB,infantilizar,VERB,,,,,,{},,infantil
,infantilmente#ADV,infantilmente,ADV,,,,Type=Derivation,,,infantil,
,infantilidade#NOUN,infantilidade,NOUN,,,,Type=Derivation,,,infantil,
1591.1,infantilização#NOUN,infantilização,NOUN,,,1591.0,Type=Derivation,,{},,infantil
1592.0,infectar#VERB,infectar,VERB,,,,,,{},,infect
,infectante#ADJ,infectante,ADJ,,,,Type=Derivation,,,infect,
1592.1,infecção#NOUN,infecção,NOUN,,,1592.0,Type=Derivation,,{},,infecç
1593.0,inferir#VERB,inferir,VERB,,,,,,{},,infer
1593.1,inferência#NOUN,inferência,NOUN,,,1593.0,Type=Derivation,,{},,infer
1594.0,infestar#VERB,infestar,VERB,,,,,,{},,infest
,infestável#ADJ,infestável,ADJ,,,,Type=Derivation,,,infest,
,infestante#ADJ,infestante,ADJ,,,,Type=Derivation,,,infest,
1594.1,infestação#NOUN,infestação,NOUN,,,1594.0,Type=Derivation,,{},,infest
1595.0,infiltrar#VERB,infiltrar,VERB,,,,,,{},,infiltr
,infiltrável#ADJ,infiltrável,ADJ,,,,Type=Derivation,,,infiltr,
1595.1,infiltrador#NOUN,infiltrador,NOUN,,,1595.0,Type=Derivation,,{},,infiltr
1595.2,infiltração#NOUN,infiltração,NOUN,,,1595.0,Type=Derivation,,{},,infiltr
1596.0,inflacionar#VERB,inflacionar,VERB,,,,,,{},,inflac
1596.1,inflação#NOUN,inflação,NOUN,,,1596.0,Type=Derivation,,{},,infl
1597.0,inflamar#VERB,inflamar,VERB,,,,,,{},,inflam
,inflamável#ADJ,inflamável,ADJ,,,,Type=Derivation,,,inflam,
1597.1,inflamação#NOUN,inflamação,NOUN,,,1597.0,Type=Derivation,,{},,inflam
1598.0,inflexionar#VERB,inflexionar,VERB,,,,,,{},,inflex
,inflexível#ADJ,inflexível,ADJ,,,,Type=Derivation,,,inflex,
1598.1,inflexão#NOUN,inflexão,NOUN,,,1598.0,Type=Derivation,,{},,inflex
1599.0,influenciar#VERB,influenciar,VERB,,,,,,"{""was_in_family_with"": ""1600.0""}",,influenci
,influenciável#ADJ,influenciável,ADJ,,,,Type=Derivation,,,influenci,
,influenciador#NOUN,influenciador,NOUN,,,,Type=Derivation,,,influenci,
1600.0,influir#VERB,influir,VERB,,,,,,"{""was_in_family_with"": ""1599.0""}",,influ
,influição#NOUN,influição,NOUN,,,,Type=Derivation,,,influ,
,influidor#NOUN,influidor,NOUN,,,,Type=Derivation,,,influ,
,influente#ADJ,influente,ADJ,,,,Type=Derivation,,,influ,
1600.1,influência#NOUN,influência,NOUN,,,1600.0,Type=Derivation,,"{""other_parents"": ""1599.0""}",,influ
1601.0,informalizar#VERB,informalizar,VERB,,,,,,{},,informal
,informalidade#NOUN,informalidade,NOUN,,,,Type=Derivation,,,informal,
1601.1,informalização#NOUN,informalização,NOUN,,,1601.0,Type=Derivation,,{},,inform
1602.0,informar#VERB,informar,VERB,,,,,,{},,inform
,informalmente#ADV,informalmente,ADV,,,,Type=Derivation,,,inform,
1602.1,informador#NOUN,informador,NOUN,,,1602.0,Type=Derivation,,{},,inform
1602.2,informante#NOUN,informante,NOUN,,,1602.0,Type=Derivation,,{},,inform
1602.3,informação#NOUN,informação,NOUN,,,1602.0,Type=Derivation,,{},,inform
1603.0,informatizar#VERB,informatizar,VERB,,,,,,{},,informa
1603.1,informatização#NOUN,informatização,NOUN,,,1603.0,Type=Derivation,,{},,inform
1604.0,infortunar#VERB,infortunar,VERB,,,,,,{},,infortun
1604.1,infortúnio#NOUN,infortúnio,NOUN,,,1604.0,Type=Derivation,,{},,infortúni
1605.0,infringir#VERB,infringir,VERB,,,,,,{},,infring
,infringível#ADJ,infringível,ADJ,,,,Type=Derivation,,,infring,
,infringente#ADJ,infringente,ADJ,,,,Type=Derivation,,,infring,
1605.1,infracção#NOUN,infracção,NOUN,,,1605.0,Type=Derivation,,{},,infracç
1605.2,infrator#NOUN,infrator,NOUN,,,1605.0,Type=Derivation,,{},,infra
1605.3,infração#NOUN,infração,NOUN,,,1605.0,Type=Derivation,,{},,infr
1605.4,infringimento#NOUN,infringimento,NOUN,,,1605.0,Type=Derivation,,{},,infring
1606.0,infundir#VERB,infundir,VERB,,,,,,{},,infund
1606.1,infusor#NOUN,infusor,NOUN,,,1606.0,Type=Derivation,,{},,infu
1606.2,infusão#NOUN,infusão,NOUN,,,1606.0,Type=Derivation,,{},,infus
1607.0,ingerir#VERB,ingerir,VERB,,,,,,{},,inger
1607.1,ingestão#NOUN,ingestão,NOUN,,,1607.0,Type=Derivation,,{},,ingest
1608.0,ingressar#VERB,ingressar,VERB,,,,,,{},,ingress
,ingressante#ADJ,ingressante,ADJ,,,,Type=Derivation,,,ingress,
1608.1,ingresso#NOUN,ingresso,NOUN,,,1608.0,Type=Derivation,,{},,ingress
1609.0,inibir#VERB,inibir,VERB,,,,,,{},,inib
,inibidor#NOUN,inibidor,NOUN,,,,Type=Derivation,,,inib,
,inibente#ADJ,inibente,ADJ,,,,Type=Derivation,,,inib,
1609.1,inibição#NOUN,inibição,NOUN,,,1609.0,Type=Derivation,,{},,inib
1610.0,inicializar#VERB,inicializar,VERB,,,,,,{},,inicial
1610.1,inicialização#NOUN,inicialização,NOUN,,,1610.0,Type=Derivation,,{},,inici
1611.0,iniciar#VERB,iniciar,VERB,,,,,,{},,inici
1611.1,iniciador#NOUN,iniciador,NOUN,,,1611.0,Type=Derivation,,{},,inici
1611.2,iniciante#NOUN,iniciante,NOUN,,,1611.0,Type=Derivation,,{},,inici
1611.3,iniciativa#NOUN,iniciativa,NOUN,,,1611.0,Type=Derivation,,{},,inici
1611.4,iniciação#NOUN,iniciação,NOUN,,,1611.0,Type=Derivation,,{},,inici
1611.5,início#NOUN,início,NOUN,,,1611.0,Type=Derivation,,{},,iníci
1612.0,injetar#VERB,injetar,VERB,,,,,,{},,injet
,injetável#ADJ,injetável,ADJ,,,,Type=Derivation,,,injet,
1612.1,injecção#NOUN,injecção,NOUN,,,1612.0,Type=Derivation,,{},,injecç
1612.2,injeção#NOUN,injeção,NOUN,,,1612.0,Type=Derivation,,{},,injeç
1613.0,injungir#VERB,injungir,VERB,,,,,,{},,injung
1613.1,injunção#NOUN,injunção,NOUN,,,1613.0,Type=Derivation,,{},,injunç
1614.0,injuriar#VERB,injuriar,VERB,,,,,,{},,injuri
,injuriante#ADJ,injuriante,ADJ,,,,Type=Derivation,,,injuri,
,injuriador#NOUN,injuriador,NOUN,,,,Type=Derivation,,,injuri,
1614.1,injúria#NOUN,injúria,NOUN,,,1614.0,Type=Derivation,,{},,injúr
1615.0,inobservar#VERB,inobservar,VERB,,,,,,{},,inobserv
,inobservável#ADJ,inobservável,ADJ,,,,Type=Derivation,,,inobserv,
1615.1,inobservância#NOUN,inobservância,NOUN,,,1615.0,Type=Derivation,,{},,inobserv
1616.0,inocentar#VERB,inocentar,VERB,,,,,,{},,inocent
1616.1,inocência#NOUN,inocência,NOUN,,,1616.0,Type=Derivation,,{},,inoc
1617.0,inocular#VERB,inocular,VERB,,,,,,{},,inocul
,inoculável#ADJ,inoculável,ADJ,,,,Type=Derivation,,,inocul,
1617.1,inoculação#NOUN,inoculação,NOUN,,,1617.0,Type=Derivation,,{},,inocul
1618.0,inoperar#VERB,inoperar,VERB,,,,,,{},,inoper
,inoperável#ADJ,inoperável,ADJ,,,,Type=Derivation,,,inoper,
,inoperante#ADJ,inoperante,ADJ,,,,Type=Derivation,,,inoper,
1618.1,inoperância#NOUN,inoperância,NOUN,,,1618.0,Type=Derivation,,{},,inoper
1619.0,inovar#VERB,inovar,VERB,,,,,,{},,inov
1619.1,inovador#NOUN,inovador,NOUN,,,1619.0,Type=Derivation,,{},,inov
1619.2,inovação#NOUN,inovação,NOUN,,,1619.0,Type=Derivation,,{},,inov
1619.3,invocação#NOUN,invocação,NOUN,,,1619.0,Type=Derivation,,{},,invoc
1620.0,inquietar#VERB,inquietar,VERB,,,,,,{},,inquiet
,inquietável#ADJ,inquietável,ADJ,,,,Type=Derivation,,,inquiet,
,inquietantemente#ADV,inquietantemente,ADV,,,,Type=Derivation,,,inquiet,
,inquietante#ADJ,inquietante,ADJ,,,,Type=Derivation,,,inquiet,
,inquietador#NOUN,inquietador,NOUN,,,,Type=Derivation,,,inquiet,
1620.1,inquietação#NOUN,inquietação,NOUN,,,1620.0,Type=Derivation,,{},,inquiet
1621.0,inquirir#VERB,inquirir,VERB,,,,,,{},,inquir
,inquirição#NOUN,inquirição,NOUN,,,,Type=Derivation,,,inquir,
1621.1,inquiridor#NOUN,inquiridor,NOUN,,,1621.0,Type=Derivation,,{},,inquir
1621.2,inquisitor#NOUN,inquisitor,NOUN,,,1621.0,Type=Derivation,,{},,inquisi
1621.3,inquisição#NOUN,inquisição,NOUN,,,1621.0,Type=Derivation,,{},,inquis
1621.4,inquérito#NOUN,inquérito,NOUN,,,1621.0,Type=Derivation,,{},,inquérit
1622.0,insatisfazer#VERB,insatisfazer,VERB,,,,,,{},,insatisfaz
,insatisfazível#ADJ,insatisfazível,ADJ,,,,Type=Derivation,,,insatisfaz,
1622.1,insatisfação#NOUN,insatisfação,NOUN,,,1622.0,Type=Derivation,,{},,insatisf
1623.0,inscrever#VERB,inscrever,VERB,,,,,,{},,inscrev
1623.1,inscrição#NOUN,inscrição,NOUN,,,1623.0,Type=Derivation,,{},,inscr
1624.0,inseminar#VERB,inseminar,VERB,,,,,,{},,insemin
1624.1,inseminação#NOUN,inseminação,NOUN,,,1624.0,Type=Derivation,,{},,insemin
1625.0,inserir#VERB,inserir,VERB,,,,,,{},,inser
1625.1,inserção#NOUN,inserção,NOUN,,,1625.0,Type=Derivation,,{},,inserç
1626.0,insinuar#VERB,insinuar,VERB,,,,,,{},,insinu
,insinuante#ADJ,insinuante,ADJ,,,,Type=Derivation,,,insinu,
,insinuador#NOUN,insinuador,NOUN,,,,Type=Derivation,,,insinu,
1626.1,insinuação#NOUN,insinuação,NOUN,,,1626.0,Type=Derivation,,{},,insinu
1627.0,insistir#VERB,insistir,VERB,,,,,,{},,insist
,insistentemente#ADV,insistentemente,ADV,,,,Type=Derivation,,,insist,
,insistente#ADJ,insistente,ADJ,,,,Type=Derivation,,,insist,
1627.1,insistência#NOUN,insistência,NOUN,,,1627.0,Type=Derivation,,{},,insist
1628.0,insonorizar#VERB,insonorizar,VERB,,,,,,{},,insonor
1628.1,insonorização#NOUN,insonorização,NOUN,,,1628.0,Type=Derivation,,{},,insonor
1629.0,inspecionar#VERB,inspecionar,VERB,,,,,,{},,inspec
1629.1,inspecção#NOUN,inspecção,NOUN,,,1629.0,Type=Derivation,,{},,inspecç
1629.2,inspetor#NOUN,inspetor,NOUN,,,1629.0,Type=Derivation,,{},,inspe
1629.3,inspeção#NOUN,inspeção,NOUN,,,1629.0,Type=Derivation,,{},,inspeç
1630.0,inspirar#VERB,inspirar,VERB,,,,,,{},,inspir
,inspirável#ADJ,inspirável,ADJ,,,,Type=Derivation,,,inspir,
1630.1,inspirador#NOUN,inspirador,NOUN,,,1630.0,Type=Derivation,,{},,inspir
1630.2,inspiração#NOUN,inspiração,NOUN,,,1630.0,Type=Derivation,,{},,inspir
1631.0,instalar#VERB,instalar,VERB,,,,,,{},,instal
1631.1,instalador#NOUN,instalador,NOUN,,,1631.0,Type=Derivation,,{},,instal
1631.2,instalação#NOUN,instalação,NOUN,,,1631.0,Type=Derivation,,{},,instal
1632.0,instar#VERB,instar,VERB,,,,,,{},,inst
,instável#ADJ,instável,ADJ,,,,Type=Derivation,,,inst,
1632.1,instância#NOUN,instância,NOUN,,,1632.0,Type=Derivation,,{},,inst
1633.0,instaurar#VERB,instaurar,VERB,,,,,,{},,instaur
,instaurável#ADJ,instaurável,ADJ,,,,Type=Derivation,,,instaur,
,instaurador#NOUN,instaurador,NOUN,,,,Type=Derivation,,,instaur,
1633.1,instauração#NOUN,instauração,NOUN,,,1633.0,Type=Derivation,,{},,instaur
1634.0,instigar#VERB,instigar,VERB,,,,,,{},,instig
,instigação#NOUN,instigação,NOUN,,,,Type=Derivation,,,instig,
,instigante#ADJ,instigante,ADJ,,,,Type=Derivation,,,instig,
1634.1,instigador#NOUN,instigador,NOUN,,,1634.0,Type=Derivation,,{},,instig
1635.0,institucionalizar#VERB,institucionalizar,VERB,,,,,,{},,institucional
1635.1,institucionalização#NOUN,institucionalização,NOUN,,,1635.0,Type=Derivation,,{},,institucion
1636.0,instituir#VERB,instituir,VERB,,,,,,{},,institu
1636.1,instituidor#NOUN,instituidor,NOUN,,,1636.0,Type=Derivation,,{},,institu
1636.2,instituição#NOUN,instituição,NOUN,,,1636.0,Type=Derivation,,{},,institu
1637.0,instruir#VERB,instruir,VERB,,,,,,{},,instru
1637.1,instrutor#NOUN,instrutor,NOUN,,,1637.0,Type=Derivation,,{},,instru
1637.2,instrução#NOUN,instrução,NOUN,,,1637.0,Type=Derivation,,{},,instruç
1638.0,instrumentalizar#VERB,instrumentalizar,VERB,,,,,,{},,instrumental
,instrumentalidade#NOUN,instrumentalidade,NOUN,,,,Type=Derivation,,,instrumental,
1638.1,instrumentalização#NOUN,instrumentalização,NOUN,,,1638.0,Type=Derivation,,{},,instrument
1639.0,instrumentar#VERB,instrumentar,VERB,,,,,,{},,instrument
,instrumento#NOUN,instrumento,NOUN,,,,Type=Derivation,,,instrument,
,instrumentalmente#ADV,instrumentalmente,ADV,,,,Type=Derivation,,,instrument,
1639.1,instrumentador#NOUN,instrumentador,NOUN,,,1639.0,Type=Derivation,,{},,instrument
1639.2,instrumentação#NOUN,instrumentação,NOUN,,,1639.0,Type=Derivation,,{},,instrument
1640.0,insubordinar#VERB,insubordinar,VERB,,,,,,{},,insubordin
,insubordinável#ADJ,insubordinável,ADJ,,,,Type=Derivation,,,insubordin,
1640.1,insubordinação#NOUN,insubordinação,NOUN,,,1640.0,Type=Derivation,,{},,insubordin
1641.0,insultar#VERB,insultar,VERB,,,,,,{},,insult
,insultante#ADJ,insultante,ADJ,,,,Type=Derivation,,,insult,
1641.1,insultador#NOUN,insultador,NOUN,,,1641.0,Type=Derivation,,{},,insult
1641.2,insulto#NOUN,insulto,NOUN,,,1641.0,Type=Derivation,,{},,insult
1642.0,insurgir#VERB,insurgir,VERB,,,,,,{},,insurg
,insurgentemente#ADV,insurgentemente,ADV,,,,Type=Derivation,,,insurg,
,insurgente#ADJ,insurgente,ADJ,,,,Type=Derivation,,,insurg,
1642.1,insurgência#NOUN,insurgência,NOUN,,,1642.0,Type=Derivation,,{},,insurg
1642.2,insurreição#NOUN,insurreição,NOUN,,,1642.0,Type=Derivation,,{},,insurre
1643.0,integrar#VERB,integrar,VERB,,,,,,{},,integr
,integrável#ADJ,integrável,ADJ,,,,Type=Derivation,,,integr,
,integridade#NOUN,integridade,NOUN,,,,Type=Derivation,,,integr,
,integramente#ADV,integramente,ADV,,,,Type=Derivation,,,integr,
,integralmente#ADV,integralmente,ADV,,,,Type=Derivation,,,integr,
,integralização#NOUN,integralização,NOUN,,,,Type=Derivation,,,integr,
,integrabilidade#NOUN,integrabilidade,NOUN,,,,Type=Derivation,,,integr,
1643.1,integrador#NOUN,integrador,NOUN,,,1643.0,Type=Derivation,,{},,integr
1643.2,integrante#NOUN,integrante,NOUN,,,1643.0,Type=Derivation,,{},,integr
1643.3,integração#NOUN,integração,NOUN,,,1643.0,Type=Derivation,,{},,integr
1644.0,intelectualizar#VERB,intelectualizar,VERB,,,,,,{},,intelectual
,intelectualidade#NOUN,intelectualidade,NOUN,,,,Type=Derivation,,,intelectual,
1644.1,intelectualização#NOUN,intelectualização,NOUN,,,1644.0,Type=Derivation,,{},,intelectu
1645.0,intencionar#VERB,intencionar,VERB,,,,,,{},,intenc
,intencionalmente#ADV,intencionalmente,ADV,,,,Type=Derivation,,,intenc,
1645.1,intenção#NOUN,intenção,NOUN,,,1645.0,Type=Derivation,,{},,intenç
1646.0,intensificar#VERB,intensificar,VERB,,,,,,{},,intensific
,intensificador#NOUN,intensificador,NOUN,,,,Type=Derivation,,,intensific,
1646.1,intensificação#NOUN,intensificação,NOUN,,,1646.0,Type=Derivation,,{},,intensific
1647.0,interagir#VERB,interagir,VERB,,,,,,{},,interag
1647.1,interacção#NOUN,interacção,NOUN,,,1647.0,Type=Derivation,,{},,interacç
1647.2,interação#NOUN,interação,NOUN,,,1647.0,Type=Derivation,,{},,inter
1648.0,interceder#VERB,interceder,VERB,,,,,,{},,interced
1648.1,intercessão#NOUN,intercessão,NOUN,,,1648.0,Type=Derivation,,{},,intercess
1649.0,interceptar#VERB,interceptar,VERB,,,,,,{},,intercept
1649.1,interceptação#NOUN,interceptação,NOUN,,,1649.0,Type=Derivation,,{},,intercept
1650.0,interditar#VERB,interditar,VERB,,,,,,{},,interd
1650.1,interdito#NOUN,interdito,NOUN,,,1650.0,Type=Derivation,,{},,interdit
1650.2,interditor#NOUN,interditor,NOUN,,,1650.0,Type=Derivation,,{},,interdi
1650.3,interdição#NOUN,interdição,NOUN,,,1650.0,Type=Derivation,,{},,interd
1651.0,interessar#VERB,interessar,VERB,,,,,,{},,interess
,interessantemente#ADV,interessantemente,ADV,,,,Type=Derivation,,,interess,
,interessante#ADJ,interessante,ADJ,,,,Type=Derivation,,,interess,
1651.1,interesse#NOUN,interesse,NOUN,,,1651.0,Type=Derivation,,{},,inter
1652.0,interferir#VERB,interferir,VERB,,,,,,{},,interfer
,interferente#ADJ,interferente,ADJ,,,,Type=Derivation,,,interfer,
1652.1,interferência#NOUN,interferência,NOUN,,,1652.0,Type=Derivation,,{},,interfer
1653.0,interiorizar#VERB,interiorizar,VERB,,,,,,{},,interior
,interioridade#NOUN,interioridade,NOUN,,,,Type=Derivation,,,interior,
1653.1,interiorização#NOUN,interiorização,NOUN,,,1653.0,Type=Derivation,,{},,interior
1654.0,interligar#VERB,interligar,VERB,,,,,,{},,interlig
1654.1,interligação#NOUN,interligação,NOUN,,,1654.0,Type=Derivation,,{},,interlig
1655.0,intermediar#VERB,intermediar,VERB,,,,,,{},,intermedi
1655.1,intermediação#NOUN,intermediação,NOUN,,,1655.0,Type=Derivation,,{},,intermedi
1656.0,internacionalizar#VERB,internacionalizar,VERB,,,,,,{},,internacional
,internacionalidade#NOUN,internacionalidade,NOUN,,,,Type=Derivation,,,internacional,
1656.1,internacionalização#NOUN,internacionalização,NOUN,,,1656.0,Type=Derivation,,{},,internacion
1657.0,internalizar#VERB,internalizar,VERB,,,,,,{},,internal
1657.1,internalização#NOUN,internalização,NOUN,,,1657.0,Type=Derivation,,{},,intern
1658.0,internar#VERB,internar,VERB,,,,,,{},,intern
,internamento#NOUN,internamento,NOUN,,,,Type=Derivation,,,intern,
,internamente#ADV,internamente,ADV,,,,Type=Derivation,,,intern,
1658.1,internado#NOUN,internado,NOUN,,,1658.0,Type=Derivation,,{},,intern
1658.2,internação#NOUN,internação,NOUN,,,1658.0,Type=Derivation,,{},,intern
1659.0,interpelar#VERB,interpelar,VERB,,,,,,{},,interpel
,interpelante#ADJ,interpelante,ADJ,,,,Type=Derivation,,,interpel,
1659.1,interpelador#NOUN,interpelador,NOUN,,,1659.0,Type=Derivation,,{},,interpel
1659.2,interpelação#NOUN,interpelação,NOUN,,,1659.0,Type=Derivation,,{},,interpel
1660.0,interpolar#VERB,interpolar,VERB,,,,,,{},,interpol
1660.1,interpolação#NOUN,interpolação,NOUN,,,1660.0,Type=Derivation,,{},,interpol
1661.0,interpor#VERB,interpor,VERB,,,,,,{},,interp
1661.1,interposição#NOUN,interposição,NOUN,,,1661.0,Type=Derivation,,{},,interpos
1662.0,interpretar#VERB,interpretar,VERB,,,,,,{},,interpret
,interpretável#ADJ,interpretável,ADJ,,,,Type=Derivation,,,interpret,
,interpretantemente#ADV,interpretantemente,ADV,,,,Type=Derivation,,,interpret,
,interpretante#ADJ,interpretante,ADJ,,,,Type=Derivation,,,interpret,
,interpretador#NOUN,interpretador,NOUN,,,,Type=Derivation,,,interpret,
1662.1,interpretação#NOUN,interpretação,NOUN,,,1662.0,Type=Derivation,,{},,interpret
1662.2,interprete#NOUN,interprete,NOUN,,,1662.0,Type=Derivation,,{},,interpret
1663.0,interrelacionar#VERB,interrelacionar,VERB,,,,,,{},,interrelac
1663.1,interrelação#NOUN,interrelação,NOUN,,,1663.0,Type=Derivation,,{},,interrel
1664.0,interrogar#VERB,interrogar,VERB,,,,,,{},,interrog
,interrogante#ADJ,interrogante,ADJ,,,,Type=Derivation,,,interrog,
1664.1,interrogador#NOUN,interrogador,NOUN,,,1664.0,Type=Derivation,,{},,interrog
1664.2,interrogatório#NOUN,interrogatório,NOUN,,,1664.0,Type=Derivation,,{},,interrogatóri
1664.3,interrogação#NOUN,interrogação,NOUN,,,1664.0,Type=Derivation,,{},,interrog
1665.0,interromper#VERB,interromper,VERB,,,,,,{},,interromp
1665.1,interruptor#NOUN,interruptor,NOUN,,,1665.0,Type=Derivation,,{},,interrup
1665.2,interrupção#NOUN,interrupção,NOUN,,,1665.0,Type=Derivation,,{},,interrupç
1666.0,intersectar#VERB,intersectar,VERB,,,,,,{},,intersect
1666.1,interseção#NOUN,interseção,NOUN,,,1666.0,Type=Derivation,,{},,interseç
1667.0,interver#VERB,interver,VERB,,,,,,{},,interv
1667.1,interventoria#NOUN,interventoria,NOUN,,,1667.0,Type=Derivation,,{},,intervent
1668.0,intervir#VERB,intervir,VERB,,,,,,{},,interv
1668.1,interventor#NOUN,interventor,NOUN,,,1668.0,Type=Derivation,,{},,interven
1668.2,intervenção#NOUN,intervenção,NOUN,,,1668.0,Type=Derivation,,{},,intervenç
1668.3,interverção#NOUN,interverção,NOUN,,,1668.0,Type=Derivation,,{},,interverç
1669.0,intimar#VERB,intimar,VERB,,,,,,{},,intim
,intimidade#NOUN,intimidade,NOUN,,,,Type=Derivation,,,intim,
,intimamente#ADV,intimamente,ADV,,,,Type=Derivation,,,intim,
,intimador#NOUN,intimador,NOUN,,,,Type=Derivation,,,intim,
1669.1,intimação#NOUN,intimação,NOUN,,,1669.0,Type=Derivation,,{},,intim
1670.0,intimidar#VERB,intimidar,VERB,,,,,,{},,intimid
,intimidante#ADJ,intimidante,ADJ,,,,Type=Derivation,,,intimid,
,intimidador#NOUN,intimidador,NOUN,,,,Type=Derivation,,,intimid,
1670.1,intimidação#NOUN,intimidação,NOUN,,,1670.0,Type=Derivation,,{},,intimid
1671.0,intoxicar#VERB,intoxicar,VERB,,,,,,{},,intoxic
1671.1,intoxicador#NOUN,intoxicador,NOUN,,,1671.0,Type=Derivation,,{},,intoxic
1671.2,intoxicante#NOUN,intoxicante,NOUN,,,1671.0,Type=Derivation,,{},,intoxic
1671.3,intoxicação#NOUN,intoxicação,NOUN,,,1671.0,Type=Derivation,,{},,intoxic
1672.0,introduzir#VERB,introduzir,VERB,,,,,,{},,introduz
1672.1,introdução#NOUN,introdução,NOUN,,,1672.0,Type=Derivation,,{},,introduç
1672.2,intrusão#NOUN,intrusão,NOUN,,,1672.0,Type=Derivation,,{},,intrus
1673.0,intrometer#VERB,intrometer,VERB,,,,,,{},,intromet
,intrometimento#NOUN,intrometimento,NOUN,,,,Type=Derivation,,,intromet,
1673.1,intromissão#NOUN,intromissão,NOUN,,,1673.0,Type=Derivation,,{},,intromiss
1674.0,intuir#VERB,intuir,VERB,,,,,,{},,intu
1674.1,intuição#NOUN,intuição,NOUN,,,1674.0,Type=Derivation,,{},,intu
1675.0,inundar#VERB,inundar,VERB,,,,,,{},,inund
,inundável#ADJ,inundável,ADJ,,,,Type=Derivation,,,inund,
1675.1,inundação#NOUN,inundação,NOUN,,,1675.0,Type=Derivation,,{},,inund
1676.0,inutilizar#VERB,inutilizar,VERB,,,,,,{},,inutil
,inutilmente#ADV,inutilmente,ADV,,,,Type=Derivation,,,inutil,
,inutilidade#NOUN,inutilidade,NOUN,,,,Type=Derivation,,,inutil,
1676.1,inutilização#NOUN,inutilização,NOUN,,,1676.0,Type=Derivation,,{},,inutil
1677.0,invadir#VERB,invadir,VERB,,,,,,{},,invad
1677.1,invasor#NOUN,invasor,NOUN,,,1677.0,Type=Derivation,,{},,inva
1677.2,invasão#NOUN,invasão,NOUN,,,1677.0,Type=Derivation,,{},,invas
1678.0,inventar#VERB,inventar,VERB,,,,,,{},,invent
,inventável#ADJ,inventável,ADJ,,,,Type=Derivation,,,invent,
,inventividade#NOUN,inventividade,NOUN,,,,Type=Derivation,,,invent,
1678.1,inventor#NOUN,inventor,NOUN,,,1678.0,Type=Derivation,,{},,inven
1678.2,invenção#NOUN,invenção,NOUN,,,1678.0,Type=Derivation,,{},,invenç
1679.0,inverter#VERB,inverter,VERB,,,,,,{},,invert
1679.1,inversão#NOUN,inversão,NOUN,,,1679.0,Type=Derivation,,{},,invers
1680.0,investigador#VERB,investigador,VERB,,,,,,"{""was_in_family_with"": ""1681.0""}",,investig
,investigável#ADJ,investigável,ADJ,,,,Type=Derivation,,,investig,
,investigante#ADJ,investigante,ADJ,,,,Type=Derivation,,,investig,
1681.0,investigar#VERB,investigar,VERB,,,,,,"{""was_in_family_with"": ""1680.0""}",,investig
,investigável#ADJ,investigável,ADJ,,,,Type=Derivation,,,investig,
,investigante#ADJ,investigante,ADJ,,,,Type=Derivation,,,investig,
1681.1,investigador#NOUN,investigador,NOUN,,,1681.0,Type=Derivation,,"{""other_parents"": ""1680.0""}",,investig
1681.2,investigação#NOUN,investigação,NOUN,,,1681.0,Type=Derivation,,{},,investig
1682.0,investir#VERB,investir,VERB,,,,,,{},,invest
1682.1,investida#NOUN,investida,NOUN,,,1682.0,Type=Derivation,,{},,invest
1682.2,investidor#NOUN,investidor,NOUN,,,1682.0,Type=Derivation,,{},,invest
1682.3,investidura#NOUN,investidura,NOUN,,,1682.0,Type=Derivation,,{},,investid
1682.4,investimento#NOUN,investimento,NOUN,,,1682.0,Type=Derivation,,{},,invest
1683.0,inviabilizar#VERB,inviabilizar,VERB,,,,,,{},,inviabil
,inviabilidade#NOUN,inviabilidade,NOUN,,,,Type=Derivation,,,inviabil,
